k005930,"5,253,409 억원"
k164060,"1,037 억원"
k053590,"1,034 억원"
k027970,"1,033 억원"
k307930,"1,032 억원"
k002870,"1,031 억원"
k005360,"1,030 억원"
k224060,"1,027 억원"
k022220,"1,026 억원"
k031820,"1,021 억원"
k052790,"1,021 억원"
k005257,"1,019 억원"
k150900,"1,019 억원"
k005110,"1,019 억원"
k016740,"1,018 억원"
k229000,"1,017 억원"
k042500,"1,016 억원"
k198440,"1,014 억원"
k043290,"1,013 억원"
k001020,"1,011 억원"
k088390,"1,010 억원"
k124500,"1,009 억원"
k008290,"1,009 억원"
k014710,"1,004 억원"
k227840,"1,001 억원"
k039830,"1,001 억원"
k006980,998 억원
k350520,998 억원
k047770,995 억원
k056360,994 억원
k072990,994 억원
k009300,994 억원
k011330,993 억원
k124560,992 억원
k040610,992 억원
k101330,992 억원
k242040,991 억원
k126600,991 억원
k065060,990 억원
k263020,990 억원
k064850,989 억원
k007980,987 억원
k215380,984 억원
k006340,980 억원
k060310,979 억원
k073570,978 억원
k002880,977 억원
k150840,974 억원
k014200,974 억원
k194370,971 억원
k308100,970 억원
k219130,969 억원
k238200,967 억원
k000040,967 억원
k019440,964 억원
k000650,963 억원
k035000,963 억원
k017040,960 억원
k023460,960 억원
k198080,958 억원
k013720,957 억원
k322180,956 억원
k226440,955 억원
k005750,954 억원
k040420,953 억원
k105840,953 억원
k000500,951 억원
k007280,950 억원
k225190,950 억원
k217500,948 억원
k006090,947 억원
k357250,947 억원
k032860,946 억원
k095500,946 억원
k089530,945 억원
k570022,944 억원
k222110,944 억원
k071280,942 억원
k064240,942 억원
k002230,937 억원
k036690,937 억원
k060560,936 억원
k092600,935 억원
k071460,935 억원
k008600,935 억원
k142210,934 억원
k088130,933 억원
k225330,929 억원
k155660,928 억원
k065510,927 억원
k016600,927 억원
k006370,926 억원
k006910,926 억원
k003547,926 억원
k014990,925 억원
k174880,925 억원
k002200,924 억원
k017650,923 억원
k000910,921 억원
k221840,918 억원
k009620,918 억원
k510008,918 억원
k053350,917 억원
k258790,917 억원
k033560,917 억원
k065560,915 억원
k000300,915 억원
k010040,911 억원
k038530,910 억원
k195500,910 억원
k069110,905 억원
k086670,904 억원
k024880,904 억원
k003610,903 억원
k510007,903 억원
k008260,902 억원
k019010,901 억원
k001140,901 억원
k005800,897 억원
k123570,895 억원
k050760,895 억원
k089150,894 억원
k088910,892 억원
k047560,890 억원
k004870,889 억원
k222420,890 억원
k580006,886 억원
k013000,886 억원
k171090,886 억원
k046390,885 억원
k078860,883 억원
k246690,883 억원
k069920,882 억원
k219550,882 억원
k117730,881 억원
k093190,880 억원
k001080,880 억원
k170790,878 억원
k145210,878 억원
k016090,877 억원
k215790,876 억원
k273060,875 억원
k024900,874 억원
k018700,872 억원
k007590,870 억원
k123410,870 억원
k003080,870 억원
k018680,870 억원
k193250,869 억원
k104040,869 억원
k252500,868 억원
k196300,868 억원
k043340,868 억원
k033100,867 억원
k299170,867 억원
k096690,867 억원
k036170,866 억원
k133750,866 억원
k024120,865 억원
k318010,864 억원
k009780,864 억원
k272110,863 억원
k025620,862 억원
k052860,861 억원
k006580,859 억원
k092780,856 억원
k025550,856 억원
k050090,855 억원
k005190,851 억원
k032980,851 억원
k036480,849 억원
k016790,849 억원
k032940,849 억원
k065370,848 억원
k016250,846 억원
k005870,846 억원
k036640,846 억원
k016880,845 억원
k123010,844 억원
k258830,844 억원
k290120,844 억원
k049430,843 억원
k049520,843 억원
k215100,841 억원
k058730,841 억원
k173940,840 억원
k037370,840 억원
k500053,840 억원
k115440,839 억원
k094940,838 억원
k031510,834 억원
k313760,834 억원
k100220,833 억원
k226340,832 억원
k015540,832 억원
k049720,831 억원
k026940,830 억원
k009180,830 억원
k004450,829 억원
k045060,827 억원
k109860,826 억원
k131100,826 억원
k097800,825 억원
k024800,825 억원
k133820,824 억원
k114810,824 억원
k023350,823 억원
k009310,823 억원
k123840,822 억원
k270520,822 억원
k013360,821 억원
k051380,821 억원
k189980,820 억원
k203450,819 억원
k032750,819 억원
k039420,816 억원
k076080,816 억원
k011080,816 억원
k000105,815 억원
k171010,814 억원
k093520,813 억원
k214680,813 억원
k014130,812 억원
k250930,812 억원
k089850,811 억원
k138690,809 억원
k047080,809 억원
k003310,809 억원
k023770,808 억원
k225430,806 억원
k094820,805 억원
k140670,801 억원
k250060,801 억원
k104200,801 억원
k255220,800 억원
k550001,801 억원
k096350,799 억원
k081150,798 억원
k222810,798 억원
k002680,796 억원
k027830,796 억원
k004910,795 억원
k023440,795 억원
k042110,793 억원
k002920,791 억원
k187220,790 억원
k338100,787 억원
k007370,786 억원
k286750,784 억원
k004780,782 억원
k049630,781 억원
k230980,780 억원
k043260,780 억원
k105330,780 억원
k038950,779 억원
k274090,779 억원
k130500,779 억원
k037350,778 억원
k079970,778 억원
k100660,777 억원
k039010,776 억원
k090410,774 억원
k014440,773 억원
k083660,773 억원
k219420,772 억원
k217620,771 억원
k038340,769 억원
k008420,767 억원
k053620,765 억원
k018620,762 억원
k041440,761 억원
k041650,761 억원
k017370,760 억원
k101240,759 억원
k009770,757 억원
k092300,756 억원
k041020,755 억원
k083650,754 억원
k033170,754 억원
k530068,753 억원
k177830,750 억원
k009835,750 억원
k004410,750 억원
k043910,749 억원
k092460,748 억원
k052900,748 억원
k218150,748 억원
k149980,747 억원
k067010,745 억원
k073540,740 억원
k294630,739 억원
k322780,738 억원
k006660,737 억원
k111110,737 억원
k580007,736 억원
k069730,736 억원
k095270,735 억원
k110020,734 억원
k024890,730 억원
k005670,730 억원
k103840,729 억원
k246960,729 억원
k036000,728 억원
k066670,727 억원
k153490,724 억원
k000850,723 억원
k228340,720 억원
k019590,719 억원
k016920,718 억원
k039020,718 억원
k051780,714 억원
k031860,712 억원
k042940,711 억원
k277070,711 억원
k005860,711 억원
k052600,710 억원
k012320,708 억원
k208860,707 억원
k023810,707 억원
k530023,707 억원
k084670,707 억원
k033340,706 억원
k001810,706 억원
k267790,706 억원
k115500,706 억원
k006805,704 억원
k001560,703 억원
k060540,703 억원
k052300,702 억원
k105550,701 억원
k075130,700 억원
k126640,697 억원
k580010,696 억원
k139050,696 억원
k020180,696 억원
k221610,695 억원
k226400,695 억원
k520004,694 억원
k054180,694 억원
k263810,692 억원
k000590,692 억원
k169330,691 억원
k101170,691 억원
k032680,690 억원
k063760,690 억원
k006125,689 억원
k339950,688 억원
k078350,687 억원
k204840,687 억원
k097870,687 억원
k131760,687 억원
k004590,686 억원
k090080,684 억원
k054630,683 억원
k016100,682 억원
k317870,681 억원
k570044,680 억원
k008870,679 억원
k205500,678 억원
k065570,678 억원
k045510,676 억원
k054540,676 억원
k010470,675 억원
k147760,674 억원
k038010,673 억원
k318000,672 억원
k008775,672 억원
k080470,672 억원
k238120,671 억원
k004090,668 억원
k021650,667 억원
k059210,667 억원
k066360,666 억원
k025820,665 억원
k080520,665 억원
k900340,664 억원
k078650,664 억원
k014190,662 억원
k003010,661 억원
k307180,660 억원
k069460,659 억원
k099520,658 억원
k264850,654 억원
k017480,651 억원
k00499K,651 억원
k550009,648 억원
k069410,647 억원
k300080,646 억원
k044480,644 억원
k049550,644 억원
k222980,644 억원
k078940,640 억원
k115480,639 억원
k006570,637 억원
k090370,637 억원
k317770,637 억원
k003780,636 억원
k115310,635 억원
k027040,635 억원
k091970,635 억원
k041590,634 억원
k062970,633 억원
k189690,633 억원
k033230,632 억원
k079950,632 억원
k131090,632 억원
k080010,632 억원
k053260,631 억원
k011560,630 억원
k066410,627 억원
k114630,627 억원
k120115,627 억원
k154030,626 억원
k075970,626 억원
k031310,625 억원
k000157,623 억원
k021040,622 억원
k290660,622 억원
k311390,622 억원
k087600,621 억원
k017510,619 억원
k204630,619 억원
k220180,617 억원
k100030,614 억원
k101930,612 억원
k108860,611 억원
k091340,611 억원
k052460,610 억원
k024840,610 억원
k263860,609 억원
k039610,609 억원
k059120,602 억원
k010400,601 억원
k019180,601 억원
k025560,600 억원
k032800,600 억원
k154040,599 억원
k037760,599 억원
k119500,597 억원
k007610,596 억원
k204020,592 억원
k130740,591 억원
k007120,590 억원
k051630,587 억원
k046110,586 억원
k037400,586 억원
k530061,585 억원
k147830,585 억원
k050860,585 억원
k128660,584 억원
k001275,584 억원
k181340,583 억원
k069140,582 억원
k192410,581 억원
k010280,579 억원
k005010,578 억원
k027580,578 억원
k049800,578 억원
k071850,577 억원
k33626L,576 억원
k099440,573 억원
k002820,572 억원
k023150,572 억원
k002220,570 억원
k024740,569 억원
k072770,568 억원
k044380,568 억원
k010660,568 억원
k320000,567 억원
k096610,567 억원
k001000,563 억원
k127710,561 억원
k019540,558 억원
k010770,558 억원
k101000,558 억원
k500020,558 억원
k138070,557 억원
k297570,556 억원
k123700,556 억원
k048770,555 억원
k332370,555 억원
k037440,552 억원
k028080,552 억원
k011700,550 억원
k123750,549 억원
k073010,548 억원
k038110,548 억원
k088790,546 억원
k003680,546 억원
k078935,545 억원
k000440,545 억원
k002290,543 억원
k246720,540 억원
k290270,540 억원
k254120,539 억원
k024850,536 억원
k145270,536 억원
k319400,536 억원
k000950,536 억원
k038620,536 억원
k017000,535 억원
k008370,535 억원
k570051,534 억원
k032080,533 억원
k085810,533 억원
k208370,532 억원
k039310,532 억원
k122690,531 억원
k046310,529 억원
k076610,529 억원
k096640,527 억원
k317830,527 억원
k234920,526 억원
k530053,525 억원
k140520,524 억원
k049830,523 억원
k019570,521 억원
k006920,520 억원
k33637L,519 억원
k072130,519 억원
k067770,516 억원
k215480,513 억원
k134060,513 억원
k060260,512 억원
k053050,511 억원
k221980,510 억원
k067920,510 억원
k048470,509 억원
k085670,508 억원
k213090,505 억원
k182690,505 억원
k141070,504 억원
k900120,503 억원
k018470,503 억원
k094970,502 억원
k046070,502 억원
k098120,501 억원
k039980,501 억원
k079650,500 억원
k277410,500 억원
k309930,500 억원
k190650,500 억원
k005305,498 억원
k019685,496 억원
k214310,496 억원
k054040,496 억원
k059100,495 억원
k227610,494 억원
k900270,490 억원
k003495,486 억원
k045300,484 억원
k036620,481 억원
k006880,480 억원
k086060,480 억원
k025530,477 억원
k084180,477 억원
k530071,477 억원
k039240,476 억원
k043090,476 억원
k001620,476 억원
k007530,475 억원
k550008,475 억원
k033250,472 억원
k054940,471 억원
k008110,471 억원
k081580,471 억원
k008470,470 억원
k208710,469 억원
k035200,468 억원
k053270,467 억원
k046970,466 억원
k128540,466 억원
k053290,465 억원
k024940,465 억원
k109080,465 억원
k900280,464 억원
k279600,463 억원
k066910,460 억원
k090150,458 억원
k032960,457 억원
k070590,455 억원
k082660,453 억원
k065770,450 억원
k064480,449 억원
k900070,449 억원
k065440,447 억원
k208350,447 억원
k177350,447 억원
k073190,446 억원
k051390,445 억원
k069640,445 억원
k131180,445 억원
k004100,444 억원
k032540,443 억원
k009140,443 억원
k049120,443 억원
k900260,441 억원
k085910,441 억원
k067730,440 억원
k019990,438 억원
k093640,437 억원
k054930,437 억원
k005820,436 억원
k006200,434 억원
k212560,434 억원
k590009,434 억원
k032580,433 억원
k080530,431 억원
k101730,428 억원
k099410,428 억원
k030720,427 억원
k021880,425 억원
k000760,424 억원
k003465,424 억원
k011230,424 억원
k310200,423 억원
k030350,423 억원
k570045,422 억원
k060480,421 억원
k079000,420 억원
k025880,420 억원
k009810,418 억원
k136510,417 억원
k064510,416 억원
k024070,415 억원
k029480,414 억원
k011420,413 억원
k012620,413 억원
k510001,412 억원
k187790,410 억원
k079170,408 억원
k550013,407 억원
k002690,406 억원
k065690,406 억원
k049470,406 억원
k237750,403 억원
k530015,400 억원
k093380,398 억원
k590018,397 억원
k005030,397 억원
k064090,396 억원
k317850,395 억원
k014910,394 억원
k184230,391 억원
k175140,390 억원
k056090,389 억원
k900300,388 억원
k153460,387 억원
k048830,386 억원
k007770,384 억원
k018500,383 억원
k072950,383 억원
k035460,382 억원
k071090,381 억원
k275630,381 억원
k530019,381 억원
k071950,380 억원
k550014,380 억원
k023790,380 억원
k010420,377 억원
k010145,377 억원
k225590,374 억원
k043710,374 억원
k054300,372 억원
k010640,372 억원
k217190,371 억원
k033050,370 억원
k500045,369 억원
k500009,369 억원
k011300,366 억원
k550044,361 억원
k001210,359 억원
k084870,359 억원
k570030,357 억원
k025870,356 억원
k121850,354 억원
k520006,354 억원
k115570,351 억원
k323230,350 억원
k520014,350 억원
k032280,349 억원
k101390,349 억원
k500022,349 억원
k008830,346 억원
k026040,346 억원
k155900,345 억원
k015260,345 억원
k044780,344 억원
k108675,343 억원
k317530,339 억원
k500037,339 억원
k197140,337 억원
k053110,336 억원
k192390,333 억원
k530055,331 억원
k091440,330 억원
k015020,330 억원
k003475,329 억원
k001465,328 억원
k189860,328 억원
k550011,327 억원
k001420,325 억원
k096300,325 억원
k36328K,325 억원
k590005,321 억원
k187270,321 억원
k500018,320 억원
k900110,317 억원
k530036,315 억원
k060380,314 억원
k017250,314 억원
k054410,312 억원
k134580,312 억원
k590017,310 억원
k007575,307 억원
k520030,302 억원
k045890,301 억원
k003925,300 억원
k039740,299 억원
k019490,297 억원
k114120,297 억원
k026910,293 억원
k098660,291 억원
k101400,286 억원
k590004,285 억원
k500016,285 억원
k161570,285 억원
k500027,284 억원
k520003,282 억원
k500017,282 억원
k123330,279 억원
k520012,273 억원
k004365,273 억원
k127160,272 억원
k530016,271 억원
k500050,270 억원
k191410,268 억원
k001770,266 억원
k550012,263 억원
k500004,260 억원
k066430,259 억원
k590003,259 억원
k530020,257 억원
k140910,257 억원
k196700,256 억원
k020400,253 억원
k172580,252 억원
k18064K,252 억원
k001685,248 억원
k227100,246 억원
k101670,246 억원
k000087,240 억원
k204210,236 억원
k043360,235 억원
k570026,234 억원
k113810,234 억원
k530067,234 억원
k550005,228 억원
k096870,226 억원
k004920,224 억원
k008500,224 억원
k500023,223 억원
k007815,220 억원
k550007,218 억원
k000885,217 억원
k103230,213 억원
k530032,213 억원
k500014,211 억원
k590012,210 억원
k173130,209 억원
k530070,208 억원
k500035,206 억원
k550059,206 억원
k001515,204 억원
k044180,200 억원
k35320K,199 억원
k003535,199 억원
k530033,196 억원
k115610,191 억원
k053060,191 억원
k153360,189 억원
k215090,186 억원
k025890,180 억원
k004835,176 억원
k000725,176 억원
k530062,176 억원
k287410,173 억원
k550016,173 억원
k500036,171 억원
k550010,169 억원
k550041,169 억원
k009415,167 억원
k500024,166 억원
k002355,165 억원
k500042,164 억원
k323940,161 억원
k145995,160 억원
k500013,159 억원
k291230,158 억원
k002025,156 억원
k307280,155 억원
k000075,154 억원
k500040,153 억원
k500003,152 억원
k500052,148 억원
k530063,148 억원
k570023,147 억원
k550015,146 억원
k510005,146 억원
k520010,145 억원
k500039,145 억원
k359090,144 억원
k000225,143 억원
k101680,140 억원
k500008,138 억원
k328380,135 억원
k342550,132 억원
k580011,131 억원
k500056,131 억원
k580012,130 억원
k500006,130 억원
k000995,129 억원
k500030,128 억원
k367340,123 억원
k550058,123 억원
k336060,122 억원
k580013,122 억원
k510003,119 억원
k004255,119 억원
k008355,119 억원
k001745,118 억원
k570031,118 억원
k340350,117 억원
k500028,117 억원
k336570,116 억원
k317030,114 억원
k570020,114 억원
k500054,114 억원
k367460,112 억원
k700002,112 억원
k004415,111 억원
k355150,111 억원
k332290,110 억원
k004985,109 억원
k317320,108 억원
k353490,108 억원
k08537M,108 억원
k351340,108 억원
k520011,107 억원
k00806K,105 억원
k005725,105 억원
k340120,105 억원
k580015,104 억원
k353060,104 억원
k333050,104 억원
k570037,102 억원
k012205,101 억원
k500011,101 억원
k570034,100 억원
k341160,98 억원
k313750,98 억원
k570035,97 억원
k570038,97 억원
k307160,97 억원
k500007,97 억원
k001795,97 억원
k340440,97 억원
k307870,96 억원
k530065,95 억원
k580014,95 억원
k530004,95 억원
k365590,95 억원
k002995,95 억원
k530056,94 억원
k004105,94 억원
k510010,93 억원
k520015,93 억원
k351320,92 억원
k500002,92 억원
k332710,92 억원
k500010,91 억원
k590011,91 억원
k353190,90 억원
k337450,90 억원
k001755,90 억원
k330990,89 억원
k570027,89 억원
k003075,89 억원
k344050,88 억원
k353070,88 억원
k550042,88 억원
k369370,87 억원
k500044,84 억원
k343510,83 억원
k331380,82 억원
k331520,82 억원
k500051,80 억원
k500049,80 억원
k530002,80 억원
k520007,79 억원
k014825,79 억원
k26490K,79 억원
k011155,78 억원
k329560,78 억원
k500048,77 억원
k310840,77 억원
k084695,76 억원
k005745,76 억원
k500021,76 억원
k311270,75 억원
k004565,75 억원
k510002,74 억원
k349720,74 억원
k323280,74 억원
k500057,73 억원
k058420,73 억원
k321260,73 억원
k310870,72 억원
k004545,70 억원
k570025,70 억원
k000145,70 억원
k570021,68 억원
k335870,68 억원
k014285,67 억원
k006345,66 억원
k001065,66 억원
k500005,66 억원
k323210,66 억원
k000545,65 억원
k510004,65 억원
k347140,62 억원
k016385,61 억원
k021045,59 억원
k090355,58 억원
k00781K,58 억원
k570032,58 억원
k002785,54 억원
k550045,54 억원
k005965,52 억원
k570042,49 억원
k014915,49 억원
k530064,48 억원
k500038,48 억원
k000227,48 억원
k001067,46 억원
k520005,45 억원
k500041,44 억원
k032685,43 억원
k001525,42 억원
k001527,37 억원
k510006,36 억원
k002787,36 억원
k009275,34 억원
k000325,33 억원
k000547,32 억원
k510009,32 억원
k001529,28 억원
k550043,21 억원
